Id,SalePrice
1820,81000.0
1821,132500.0
1822,230000.0
1823,35311.0
1824,140200.0
1825,132500.0
1826,83000.0
1827,134900.0
1828,138000.0
1829,118400.0
1830,155000.0
1831,159500.0
1832,107500.0
1833,131000.0
1834,132500.0
1835,169500.0
1836,132500.0
1837,121600.0
1838,152000.0
1839,64500.0
1840,179000.0
1841,162000.0
1842,76000.0
1843,84500.0
1844,135000.0
1845,139900.0
1846,84500.0
1847,139900.0
1848,60000.0
1849,134432.0
1850,128900.0
1851,146500.0
1852,158500.0
1853,129900.0
1854,173000.0
1855,90000.0
1856,210000.0
1857,112000.0
1858,142953.0
1859,118964.0
1860,153337.0
1861,118964.0
1862,197000.0
1863,197000.0
1864,197000.0
1865,315500.0
1866,315500.0
1867,255500.0
1868,307000.0
1869,203000.0
1870,295493.0
1871,250000.0
1872,176000.0
1873,248000.0
1874,137500.0
1875,192000.0
1876,200500.0
1877,192000.0
1878,214000.0
1879,143000.0
1880,123000.0
1881,213250.0
1882,237000.0
1883,180000.0
1884,192500.0
1885,270000.0
1886,312500.0
1887,187100.0
1888,272000.0
1889,156932.0
1890,155000.0
1891,145000.0
1892,117500.0
1893,145000.0
1894,160000.0
1895,159434.0
1896,118500.0
1897,158000.0
1898,64500.0
1899,137500.0
1900,133000.0
1901,168000.0
1902,98600.0
1903,171000.0
1904,158500.0
1905,175500.0
1906,143000.0
1907,121500.0
1908,118000.0
1909,86000.0
1910,124000.0
1911,187000.0
1912,294000.0
1913,240000.0
1914,34900.0
1915,392500.0
1916,58500.0
1917,275500.0
1918,133000.0
1919,147000.0
1920,167500.0
1921,465000.0
1922,320000.0
1923,191000.0
1924,302000.0
1925,263000.0
1926,315000.0
1927,84500.0
1928,172000.0
1929,130500.0
1930,148000.0
1931,123000.0
1932,148000.0
1933,192140.0
1934,192000.0
1935,185000.0
1936,192000.0
1937,177000.0
1938,180000.0
1939,270000.0
1940,210000.0
1941,169000.0
1942,187000.0
1943,189000.0
1944,310000.0
1945,374000.0
1946,110000.0
1947,328900.0
1948,110000.0
1949,302000.0
1950,178400.0
1951,229000.0
1952,302000.0
1953,177500.0
1954,192000.0
1955,123000.0
1956,229000.0
1957,175500.0
1958,340000.0
1959,136905.0
1960,123000.0
1961,117500.0
1962,89000.0
1963,89000.0
1964,113000.0
1965,146000.0
1966,164000.0
1967,290000.0
1968,345000.0
1969,395192.0
1970,426000.0
1971,426000.0
1972,345000.0
1973,309000.0
1974,317000.0
1975,466500.0
1976,274000.0
1977,325000.0
1978,253293.0
1979,285000.0
1980,185850.0
1981,370878.0
1982,184100.0
1983,184100.0
1984,173000.0
1985,178400.0
1986,207000.0
1987,224500.0
1988,177000.0
1989,190000.0
1990,222500.0
1991,230000.0
1992,214900.0
1993,165400.0
1994,268000.0
1995,183000.0
1996,260000.0
1997,310000.0
1998,301500.0
1999,205000.0
2000,290000.0
2001,225000.0
2002,213000.0
2003,227000.0
2004,266000.0
2005,270000.0
2006,210000.0
2007,225000.0
2008,250580.0
2009,189000.0
2010,195000.0
2011,176432.0
2012,194000.0
2013,181000.0
2014,178000.0
2015,180000.0
2016,214000.0
2017,239000.0
2018,134000.0
2019,123000.0
2020,109500.0
2021,127500.0
2022,163500.0
2023,167500.0
2024,200000.0
2025,319900.0
2026,185850.0
2027,80000.0
2028,183900.0
2029,130000.0
2030,328900.0
2031,328900.0
2032,328900.0
2033,328900.0
2034,165000.0
2035,226700.0
2036,254000.0
2037,254000.0
2038,328900.0
2039,180000.0
2040,426000.0
2041,236500.0
2042,192500.0
2043,190000.0
2044,127500.0
2045,302000.0
2046,135000.0
2047,167900.0
2048,129000.0
2049,135000.0
2050,162900.0
2051,101800.0
2052,84500.0
2053,84500.0
2054,84900.0
2055,165500.0
2056,127000.0
2057,128000.0
2058,187000.0
2059,147000.0
2060,127000.0
2061,166000.0
2062,128900.0
2063,124000.0
2064,128000.0
2065,129000.0
2066,175000.0
2067,141000.0
2068,135000.0
2069,80500.0
2070,123000.0
2071,139000.0
2072,153500.0
2073,134500.0
2074,180500.0
2075,155000.0
2076,129000.0
2077,160000.0
2078,84500.0
2079,119750.0
2080,123000.0
2081,119000.0
2082,115000.0
2083,166000.0
2084,123000.0
2085,84500.0
2086,90000.0
2087,125500.0
2088,98000.0
2089,89500.0
2090,132500.0
2091,128000.0
2092,141500.0
2093,138000.0
2094,157000.0
2095,163000.0
2096,91000.0
2097,110500.0
2098,166000.0
2099,58500.0
2100,141000.0
2101,135000.0
2102,143000.0
2103,84900.0
2104,135000.0
2105,132500.0
2106,67000.0
2107,167500.0
2108,123000.0
2109,125500.0
2110,110500.0
2111,157000.0
2112,137450.0
2113,132000.0
2114,64500.0
2115,127000.0
2116,139000.0
2117,140000.0
2118,119750.0
2119,80000.0
2120,127000.0
2121,110000.0
2122,120000.0
2123,91000.0
2124,205000.0
2125,141500.0
2126,230000.0
2127,143000.0
2128,132500.0
2129,123000.0
2130,152000.0
2131,151000.0
2132,123000.0
2133,110500.0
2134,123000.0
2135,84900.0
2136,58500.0
2137,115000.0
2138,148500.0
2139,84500.0
2140,143000.0
2141,142500.0
2142,84500.0
2143,84500.0
2144,119200.0
2145,149900.0
2146,180000.0
2147,171000.0
2148,127000.0
2149,128500.0
2150,222000.0
2151,165400.0
2152,127000.0
2153,159434.0
2154,109500.0
2155,141000.0
2156,200000.0
2157,302000.0
2158,222500.0
2159,222500.0
2160,155835.0
2161,282922.0
2162,446261.0
2163,315500.0
2164,275000.0
2165,185750.0
2166,147000.0
2167,178400.0
2168,223500.0
2169,195000.0
2170,252678.0
2171,148500.0
2172,84500.0
2173,180000.0
2174,236000.0
2175,350000.0
2176,297000.0
2177,265000.0
2178,210000.0
2179,149300.0
2180,188000.0
2181,185500.0
2182,230000.0
2183,202500.0
2184,84500.0
2185,135000.0
2186,84500.0
2187,84500.0
2188,156932.0
2189,129000.0
2190,84000.0
2191,82000.0
2192,91000.0
2193,87000.0
2194,91500.0
2195,110000.0
2196,120000.0
2197,110500.0
2198,145000.0
2199,188000.0
2200,118000.0
2201,125500.0
2202,230000.0
2203,180500.0
2204,188700.0
2205,154900.0
2206,155000.0
2207,245000.0
2208,200000.0
2209,166000.0
2210,118000.0
2211,118000.0
2212,139000.0
2213,105000.0
2214,165000.0
2215,84900.0
2216,127000.0
2217,60000.0
2218,40000.0
2219,40000.0
2220,64500.0
2221,392500.0
2222,302000.0
2223,294000.0
2224,197900.0
2225,135000.0
2226,192000.0
2227,246578.0
2228,262500.0
2229,220000.0
2230,167500.0
2231,224500.0
2232,187500.0
2233,153337.0
2234,274000.0
2235,204750.0
2236,280000.0
2237,306000.0
2238,206300.0
2239,84500.0
2240,235000.0
2241,162000.0
2242,129900.0
2243,161750.0
2244,91000.0
2245,91000.0
2246,154000.0
2247,87000.0
2248,124500.0
2249,124500.0
2250,129000.0
2251,141000.0
2252,215000.0
2253,156932.0
2254,187000.0
2255,192000.0
2256,185900.0
2257,200000.0
2258,180500.0
2259,177000.0
2260,84500.0
2261,189000.0
2262,189000.0
2263,309000.0
2264,426000.0
2265,171000.0
2266,277500.0
2267,345000.0
2268,320000.0
2269,164000.0
2270,184000.0
2271,275000.0
2272,213000.0
2273,165000.0
2274,181000.0
2275,142000.0
2276,82500.0
2277,180000.0
2278,167500.0
2279,129000.0
2280,135000.0
2281,181000.0
2282,177500.0
2283,120000.0
2284,128500.0
2285,164000.0
2286,132000.0
2287,337500.0
2288,256300.0
2289,350000.0
2290,426000.0
2291,275500.0
2292,315000.0
2293,426000.0
2294,426000.0
2295,466500.0
2296,276000.0
2297,325300.0
2298,335000.0
2299,253293.0
2300,317000.0
2301,281000.0
2302,221000.0
2303,225000.0
2304,283463.0
2305,196000.0
2306,186000.0
2307,194700.0
2308,209500.0
2309,277500.0
2310,184100.0
2311,187500.0
2312,176000.0
2313,177500.0
2314,155835.0
2315,176000.0
2316,189000.0
2317,176432.0
2318,130000.0
2319,155835.0
2320,194000.0
2321,261500.0
2322,159895.0
2323,176485.0
2324,180000.0
2325,259000.0
2326,170000.0
2327,215000.0
2328,215000.0
2329,189000.0
2330,178000.0
2331,316600.0
2332,426000.0
2333,315000.0
2334,268000.0
2335,267000.0
2336,290000.0
2337,202500.0
2338,318000.0
2339,225000.0
2340,315000.0
2341,214000.0
2342,254000.0
2343,213000.0
2344,253000.0
2345,250000.0
2346,210000.0
2347,208900.0
2348,210000.0
2349,167500.0
2350,266000.0
2351,225000.0
2352,225000.0
2353,200000.0
2354,84500.0
2355,141000.0
2356,155000.0
2357,183000.0
2358,189000.0
2359,99500.0
2360,129000.0
2361,84500.0
2362,294000.0
2363,84500.0
2364,84500.0
2365,229456.0
2366,192000.0
2367,212000.0
2368,199900.0
2369,212000.0
2370,176000.0
2371,168500.0
2372,179000.0
2373,287000.0
2374,287000.0
2375,270000.0
2376,271000.0
2377,301500.0
2378,79500.0
2379,129000.0
2380,148500.0
2381,143000.0
2382,196500.0
2383,201000.0
2384,225000.0
2385,84500.0
2386,84500.0
2387,134500.0
2388,98000.0
2389,130000.0
2390,143500.0
2391,135000.0
2392,123000.0
2393,157000.0
2394,154500.0
2395,189000.0
2396,160000.0
2397,223500.0
2398,128200.0
2399,37900.0
2400,37900.0
2401,129000.0
2402,130000.0
2403,136905.0
2404,147000.0
2405,142000.0
2406,132000.0
2407,139400.0
2408,84500.0
2409,84500.0
2410,167000.0
2411,120000.0
2412,144000.0
2413,128900.0
2414,116500.0
2415,135000.0
2416,132000.0
2417,139400.0
2418,134800.0
2419,157900.0
2420,120000.0
2421,139000.0
2422,141000.0
2423,115000.0
2424,139000.0
2425,200000.0
2426,100000.0
2427,128000.0
2428,133000.0
2429,123000.0
2430,127500.0
2431,119000.0
2432,155000.0
2433,164900.0
2434,157900.0
2435,170000.0
2436,107500.0
2437,117500.0
2438,112000.0
2439,123000.0
2440,123000.0
2441,110500.0
2442,120000.0
2443,119750.0
2444,130500.0
2445,91000.0
2446,162900.0
2447,250000.0
2448,131000.0
2449,119750.0
2450,207000.0
2451,139000.0
2452,159500.0
2453,107500.0
2454,125000.0
2455,88000.0
2456,140000.0
2457,118000.0
2458,64500.0
2459,119750.0
2460,159000.0
2461,119750.0
2462,149000.0
2463,110000.0
2464,128000.0
2465,105000.0
2466,79500.0
2467,143000.0
2468,91000.0
2469,55000.0
2470,250000.0
2471,200000.0
2472,189000.0
2473,121600.0
2474,113000.0
2475,167500.0
2476,103600.0
2477,143000.0
2478,171000.0
2479,145000.0
2480,147000.0
2481,84500.0
2482,123000.0
2483,129000.0
2484,125000.0
2485,134800.0
2486,157000.0
2487,200000.0
2488,189000.0
2489,135000.0
2490,158500.0
2491,90000.0
2492,181900.0
2493,127000.0
2494,172500.0
2495,82000.0
2496,191000.0
2497,136900.0
2498,117000.0
2499,84000.0
2500,84500.0
2501,125000.0
2502,143000.0
2503,129000.0
2504,190000.0
2505,236000.0
2506,248900.0
2507,276000.0
2508,248900.0
2509,204000.0
2510,201000.0
2511,194000.0
2512,213500.0
2513,252678.0
2514,228000.0
2515,84500.0
2516,155000.0
2517,143000.0
2518,84500.0
2519,237000.0
2520,231500.0
2521,195000.0
2522,248000.0
2523,129000.0
2524,154500.0
2525,148500.0
2526,84500.0
2527,112000.0
2528,125000.0
2529,129000.0
2530,120500.0
2531,260000.0
2532,223500.0
2533,188000.0
2534,270000.0
2535,316600.0
2536,205000.0
2537,202500.0
2538,215200.0
2539,206000.0
2540,176432.0
2541,165400.0
2542,197500.0
2543,143000.0
2544,84500.0
2545,135000.0
2546,142000.0
2547,142500.0
2548,136905.0
2549,167500.0
2550,451950.0
2551,138000.0
2552,129000.0
2553,84000.0
2554,125000.0
2555,64500.0
2556,100000.0
2557,110000.0
2558,200500.0
2559,159434.0
2560,130500.0
2561,133000.0
2562,139500.0
2563,153575.0
2564,189950.0
2565,90000.0
2566,177500.0
2567,122500.0
2568,110000.0
2569,211000.0
2570,118000.0
2571,172000.0
2572,229456.0
2573,222000.0
2574,402000.0
2575,122500.0
2576,108000.0
2577,132000.0
2578,85000.0
2579,81000.0
2580,136000.0
2581,145000.0
2582,137000.0
2583,392500.0
2584,147000.0
2585,152000.0
2586,187100.0
2587,226000.0
2588,164000.0
2589,151000.0
2590,235000.0
2591,250000.0
2592,240000.0
2593,270000.0
2594,178000.0
2595,179900.0
2596,274900.0
2597,176500.0
2598,268000.0
2599,320000.0
2600,134432.0
2601,148000.0
2602,89500.0
2603,91000.0
2604,81000.0
2605,89500.0
2606,138000.0
2607,165000.0
2608,256000.0
2609,192140.0
2610,124900.0
2611,165000.0
2612,162000.0
2613,130000.0
2614,124500.0
2615,128000.0
2616,155000.0
2617,166000.0
2618,166000.0
2619,222000.0
2620,192000.0
2621,178900.0
2622,189000.0
2623,237000.0
2624,239799.0
2625,372500.0
2626,162000.0
2627,189000.0
2628,325000.0
2629,755000.0
2630,342643.0
2631,426000.0
2632,333168.0
2633,277500.0
2634,377500.0
2635,147000.0
2636,192500.0
2637,82500.0
2638,260000.0
2639,178000.0
2640,84500.0
2641,112000.0
2642,204750.0
2643,83000.0
2644,122500.0
2645,107500.0
2646,83000.0
2647,80000.0
2648,84500.0
2649,127000.0
2650,164000.0
2651,155000.0
2652,556581.0
2653,256300.0
2654,230000.0
2655,395192.0
2656,285000.0
2657,277500.0
2658,237000.0
2659,275500.0
2660,348000.0
2661,314813.0
2662,360000.0
2663,274000.0
2664,277500.0
2665,370878.0
2666,277500.0
2667,172400.0
2668,155835.0
2669,176432.0
2670,336000.0
2671,155835.0
2672,167240.0
2673,164990.0
2674,207000.0
2675,193879.0
2676,195000.0
2677,192000.0
2678,268000.0
2679,275500.0
2680,336000.0
2681,426000.0
2682,340000.0
2683,184750.0
2684,290000.0
2685,403000.0
2686,281000.0
2687,394617.0
2688,225000.0
2689,210000.0
2690,475000.0
2691,214000.0
2692,159000.0
2693,202500.0
2694,84500.0
2695,183500.0
2696,183000.0
2697,207500.0
2698,204750.0
2699,165500.0
2700,177500.0
2701,173733.0
2702,112000.0
2703,163000.0
2704,148500.0
2705,127000.0
2706,129000.0
2707,123000.0
2708,84500.0
2709,106500.0
2710,143000.0
2711,341000.0
2712,403000.0
2713,179600.0
2714,147400.0
2715,173900.0
2716,151000.0
2717,165400.0
2718,201000.0
2719,154000.0
2720,157000.0
2721,84500.0
2722,152000.0
2723,135000.0
2724,130000.0
2725,84500.0
2726,84500.0
2727,127000.0
2728,179900.0
2729,167500.0
2730,154000.0
2731,120000.0
2732,124000.0
2733,167900.0
2734,177000.0
2735,142125.0
2736,140200.0
2737,118000.0
2738,135000.0
2739,168500.0
2740,84500.0
2741,147000.0
2742,147000.0
2743,153000.0
2744,153000.0
2745,134500.0
2746,134500.0
2747,185000.0
2748,139000.0
2749,132000.0
2750,139400.0
2751,137000.0
2752,294000.0
2753,172500.0
2754,191000.0
2755,119750.0
2756,125500.0
2757,67000.0
2758,84900.0
2759,136500.0
2760,153500.0
2761,84500.0
2762,154000.0
2763,167900.0
2764,189000.0
2765,250000.0
2766,144000.0
2767,92900.0
2768,136000.0
2769,154500.0
2770,170000.0
2771,125500.0
2772,84500.0
2773,112000.0
2774,152000.0
2775,137450.0
2776,230000.0
2777,155000.0
2778,157000.0
2779,163000.0
2780,115000.0
2781,105000.0
2782,109900.0
2783,119500.0
2784,132500.0
2785,157500.0
2786,89000.0
2787,125500.0
2788,105000.0
2789,159500.0
2790,114504.0
2791,124000.0
2792,110500.0
2793,140200.0
2794,119750.0
2795,105000.0
2796,85000.0
2797,200000.0
2798,153900.0
2799,127000.0
2800,78000.0
2801,110000.0
2802,144000.0
2803,136905.0
2804,134432.0
2805,91000.0
2806,105000.0
2807,160200.0
2808,84500.0
2809,143000.0
2810,84500.0
2811,172000.0
2812,142500.0
2813,135000.0
2814,135000.0
2815,79000.0
2816,302000.0
2817,134000.0
2818,138000.0
2819,180000.0
2820,119000.0
2821,106500.0
2822,185750.0
2823,239000.0
2824,172000.0
2825,139600.0
2826,129000.0
2827,152000.0
2828,200000.0
2829,188000.0
2830,219210.0
2831,185850.0
2832,244000.0
2833,290000.0
2834,213500.0
2835,205000.0
2836,195000.0
2837,237500.0
2838,84500.0
2839,177000.0
2840,187100.0
2841,237000.0
2842,252678.0
2843,165000.0
2844,148500.0
2845,130500.0
2846,237000.0
2847,211000.0
2848,180000.0
2849,199900.0
2850,275500.0
2851,274725.0
2852,213000.0
2853,205000.0
2854,155900.0
2855,187100.0
2856,225000.0
2857,183000.0
2858,210000.0
2859,160000.0
2860,132500.0
2861,98600.0
2862,205950.0
2863,127500.0
2864,260000.0
2865,140000.0
2866,157000.0
2867,119750.0
2868,82000.0
2869,136000.0
2870,137900.0
2871,93000.0
2872,58500.0
2873,106250.0
2874,145000.0
2875,103600.0
2876,168500.0
2877,145000.0
2878,140000.0
2879,145000.0
2880,102000.0
2881,140200.0
2882,144500.0
2883,164000.0
2884,171900.0
2885,177000.0
2886,145900.0
2887,76000.0
2888,130000.0
2889,80500.0
2890,123000.0
2891,137500.0
2892,34900.0
2893,136000.0
2894,40000.0
2895,392500.0
2896,235000.0
2897,184000.0
2898,135000.0
2899,225000.0
2900,153337.0
2901,166000.0
2902,204750.0
2903,319000.0
2904,360000.0
2905,128000.0
2906,206300.0
2907,115000.0
2908,133500.0
2909,136905.0
2910,86000.0
2911,89500.0
2912,155000.0
2913,80000.0
2914,75500.0
2915,85500.0
2916,83500.0
2917,148000.0
2918,87000.0
2919,190000.0
