Id,SalePrice
1781,131380
1782,98280
1783,130154
1784,94951
1785,115741
1786,155601
1787,170807
1788,59687
1789,93988
1790,88450
1791,171963
1792,153358
1793,140962
1794,142776
1795,138807
1796,122624
1797,118321
1798,126267
1799,116714
1800,124196
1801,126732
1802,147656
1803,147492
1804,141987
1805,136402
1806,111688
1807,147960
1808,123409
1809,126655
1810,141016
1811,115147
1812,116548
1813,118060
1814,100433
1815,63005
1816,103867
1817,120196
1818,134918
1819,117609
1820,79709
1821,121723
1822,148766
1823,60512
1824,140210
1825,132865
1826,100355
1827,110314
1828,138074
1829,113603
1830,148774
1831,167422
1832,109508
1833,147990
1834,135986
1835,177298
1836,129406
1837,103373
1838,138499
1839,85594
1840,168386
1841,151386
1842,91472
1843,139303
1844,136829
1845,138914
1846,151769
1847,148513
1848,65634
1849,119766
1850,130230
1851,149438
1852,130024
1853,137316
1854,178378
1855,139854
1856,222927
1857,160412
1858,139263
1859,120736
1860,156047
1861,121029
1862,276226
1863,272300
1864,272300
1865,328571
1866,330422
1867,243483
1868,315923
1869,192960
1870,247135
1871,258120
1872,170048
1873,238288
1874,139422
1875,205742
1876,191455
1877,208768
1878,205654
1879,133913
1880,137762
1881,240625
1882,256487
1883,195933
1884,219356
1885,255005
1886,302383
1887,200915
1888,278030
1889,165267
1890,134766
1891,141971
1892,111645
1893,138116
1894,127959
1895,145446
1896,123935
1897,117519
1898,109353
1899,128104
1900,149561
1901,158215
1902,130036
1903,221122
1904,135762
1905,171626
1906,152575
1907,201122
1908,118592
1909,133864
1910,124901
1911,193259
1912,256940
1913,147345
1914,62105
1915,332490
1916,68440
1917,260796
1918,134461
1919,153774
1920,150372
1921,402881
1922,325927
1923,207870
1924,236210
1925,226426
1926,378503
1927,141849
1928,158024
1929,128372
1930,125341
1931,138312
1932,133290
1933,169871
1934,182639
1935,178419
1936,191371
1937,180833
1938,164624
1939,248976
1940,195965
1941,176789
1942,196690
1943,196329
1944,314818
1945,360329
1946,158830
1947,314420
1948,176448
1949,254409
1950,179823
1951,262348
1952,239240
1953,164327
1954,209171
1955,129099
1956,279511
1957,158722
1958,310059
1959,137395
1960,115833
1961,117804
1962,95369
1963,105211
1964,112966
1965,158155
1966,150548
1967,302186
1968,410201
1969,380554
1970,413675
1971,406068
1972,354551
1973,264864
1974,313165
1975,481749
1976,277548
1977,364856
1978,359871
1979,340793
1980,192187
1981,336205
1982,231212
1983,219760
1984,170693
1985,210308
1986,213163
1987,186842
1988,177786
1989,190479
1990,222094
1991,214979
1992,213674
1993,174949
1994,243103
1995,183998
1996,258919
1997,323119
1998,354062
1999,259360
2000,302947
2001,268637
2002,233165
2003,253972
2004,260694
2005,227365
2006,224137
2007,243280
2008,212213
2009,191460
2010,190838
2011,153895
2012,182808
2013,179998
2014,189012
2015,194793
2016,192637
2017,208409
2018,122656
2019,133633
2020,118884
2021,118376
2022,174548
2023,152969
2024,221157
2025,356568
2026,185344
2027,148388
2028,152911
2029,168121
2030,274436
2031,263206
2032,283470
2033,272382
2034,166297
2035,205778
2036,184017
2037,189522
2038,322643
2039,206948
2040,394012
2041,288197
2042,202857
2043,167413
2044,171677
2045,241704
2046,135765
2047,153309
2048,134391
2049,132167
2050,174642
2051,105104
2052,134485
2053,144285
2054,87715
2055,166211
2056,129260
2057,129671
2058,209681
2059,126981
2060,164234
2061,166939
2062,139006
2063,116177
2064,141850
2065,125511
2066,174900
2067,137052
2068,132154
2069,82723
2070,111525
2071,96593
2072,135022
2073,135065
2074,181347
2075,148614
2076,124185
2077,150281
2078,131168
2079,126749
2080,114813
2081,119002
2082,130778
2083,143802
2084,112061
2085,132951
2086,115719
2087,118517
2088,106996
2089,93858
2090,133686
2091,129792
2092,134684
2093,136305
2094,145371
2095,149950
2096,89514
2097,101419
2098,146791
2099,60315
2100,116458
2101,121241
2102,145148
2103,106458
2104,141072
2105,126919
2106,80949
2107,255455
2108,117308
2109,111009
2110,120102
2111,156000
2112,134950
2113,119210
2114,113626
2115,148355
2116,110917
2117,144367
2118,118064
2119,106402
2120,111149
2121,113741
2122,101743
2123,91716
2124,188064
2125,132370
2126,154342
2127,148534
2128,135575
2129,105398
2130,142393
2131,157834
2132,112922
2133,114868
2134,117150
2135,108326
2136,82639
2137,116264
2138,138182
2139,153760
2140,136689
2141,138897
2142,139187
2143,146756
2144,116017
2145,136059
2146,147692
2147,163401
2148,126098
2149,136030
2150,229988
2151,138731
2152,169112
2153,158623
2154,108918
2155,129079
2156,224077
2157,247191
2158,234180
2159,212859
2160,172521
2161,249885
2162,456303
2163,337466
2164,258882
2165,174936
2166,145406
2167,208538
2168,212017
2169,192259
2170,219095
2171,146721
2172,140995
2173,163967
2174,244101
2175,306024
2176,325172
2177,252747
2178,223437
2179,148421
2180,187965
2181,195890
2182,226894
2183,195416
2184,138177
2185,133939
2186,145399
2187,149485
2188,156450
2189,181149
2190,83551
2191,89966
2192,95714
2193,103058
2194,104875
2195,110896
2196,107914
2197,107374
2198,161817
2199,164402
2200,125646
2201,130836
2202,194444
2203,157443
2204,175545
2205,112065
2206,136919
2207,237081
2208,227212
2209,180028
2210,125404
2211,114819
2212,113394
2213,103879
2214,145909
2215,106403
2216,151017
2217,71443
2218,91163
2219,71484
2220,80614
2221,334107
2222,258095
2223,266054
2224,217030
2225,135665
2226,180634
2227,192802
2228,281534
2229,238512
2230,162082
2231,215858
2232,173404
2233,171869
2234,257005
2235,202831
2236,282902
2237,360843
2238,203811
2239,127294
2240,164501
2241,152629
2242,135797
2243,140433
2244,93663
2245,91970
2246,144971
2247,101548
2248,125602
2249,126296
2250,137986
2251,123569
2252,174913
2253,154786
2254,179087
2255,192329
2256,184710
2257,195250
2258,176979
2259,176898
2260,148691
2261,192138
2262,207836
2263,330812
2264,434618
2265,166618
2266,287979
2267,367663
2268,373376
2269,164402
2270,180310
2271,254193
2272,200703
2273,165152
2274,170097
2275,160479
2276,168625
2277,182385
2278,155394
2279,124125
2280,119017
2281,176399
2282,174465
2283,100399
2284,110869
2285,147858
2286,128507
2287,340011
2288,277642
2289,373635
2290,415565
2291,322470
2292,396736
2293,451710
2294,391257
2295,438760
2296,283497
2297,310690
2298,320142
2299,387560
2300,314969
2301,283012
2302,233087
2303,245672
2304,248894
2305,185938
2306,188068
2307,186860
2308,220345
2309,282120
2310,224770
2311,193451
2312,168666
2313,174570
2314,174143
2315,171759
2316,178583
2317,181388
2318,171716
2319,176629
2320,180481
2321,248468
2322,167616
2323,184259
2324,167877
2325,217934
2326,166617
2327,216489
2328,220225
2329,182530
2330,177572
2331,353717
2332,385626
2333,318610
2334,259810
2335,264048
2336,328491
2337,202053
2338,283464
2339,228982
2340,388244
2341,219475
2342,239068
2343,220001
2344,233164
2345,244221
2346,218966
2347,197543
2348,228439
2349,151001
2350,280473
2351,260554
2352,243212
2353,211236
2354,131199
2355,161714
2356,152842
2357,201792
2358,196807
2359,128097
2360,117467
2361,139544
2362,266190
2363,141125
2364,151535
2365,216696
2366,195691
2367,224755
2368,210780
2369,226121
2370,170394
2371,167468
2372,175706
2373,263346
2374,288762
2375,236699
2376,269419
2377,339978
2378,135418
2379,198410
2380,143615
2381,161610
2382,182118
2383,214863
2384,242887
2385,148052
2386,143014
2387,131872
2388,99192
2389,124985
2390,135156
2391,138560
2392,110200
2393,163966
2394,146111
2395,198580
2396,150454
2397,198957
2398,123399
2399,61983
2400,61353
2401,113270
2402,137638
2403,131051
2404,140127
2405,159382
2406,133932
2407,128213
2408,134761
2409,133244
2410,165862
2411,122092
2412,161169
2413,138923
2414,136105
2415,128824
2416,129928
2417,134564
2418,124363
2419,130100
2420,126326
2421,151499
2422,119989
2423,128780
2424,152324
2425,164420
2426,120942
2427,139494
2428,172488
2429,113175
2430,128936
2431,116113
2432,136994
2433,146348
2434,147839
2435,154692
2436,106246
2437,112914
2438,120263
2439,112429
2440,125899
2441,109142
2442,101703
2443,118338
2444,124617
2445,92402
2446,130811
2447,222236
2448,138316
2449,121837
2450,156777
2451,125557
2452,217527
2453,99659
2454,127643
2455,105209
2456,140307
2457,117489
2458,111492
2459,112684
2460,139649
2461,122822
2462,136875
2463,120462
2464,153685
2465,127694
2466,119234
2467,160150
2468,96786
2469,93947
2470,181902
2471,198568
2472,181432
2473,114899
2474,103176
2475,222515
2476,109404
2477,130011
2478,160181
2479,116294
2480,132716
2481,126873
2482,133263
2483,120840
2484,124325
2485,125871
2486,153725
2487,177151
2488,154071
2489,148244
2490,152008
2491,94018
2492,181093
2493,134577
2494,164969
2495,98584
2496,218471
2497,149298
2498,116479
2499,93908
2500,133806
2501,137656
2502,148402
2503,101002
2504,180940
2505,212616
2506,254827
2507,330872
2508,253241
2509,219292
2510,231354
2511,187964
2512,219892
2513,217258
2514,230008
2515,151399
2516,148713
2517,133109
2518,145711
2519,227270
2520,207339
2521,194371
2522,222392
2523,135182
2524,139022
2525,141653
2526,140134
2527,115679
2528,128739
2529,133632
2530,112991
2531,243079
2532,231504
2533,197484
2534,236187
2535,299395
2536,230876
2537,224033
2538,187901
2539,188641
2540,176787
2541,179906
2542,166975
2543,128150
2544,139030
2545,127005
2546,147802
2547,138565
2548,156298
2549,167887
2550,385400
2551,144689
2552,120839
2553,87729
2554,118965
2555,109322
2556,106889
2557,116074
2558,165335
2559,139714
2560,123633
2561,142968
2562,140007
2563,152400
2564,177033
2565,123703
2566,151587
2567,132595
2568,178636
2569,186849
2570,124784
2571,163051
2572,186676
2573,238200
2574,299161
2575,125494
2576,131504
2577,158116
2578,97472
2579,81270
2580,134343
2581,135588
2582,117506
2583,281034
2584,160537
2585,173745
2586,202658
2587,207053
2588,153953
2589,147189
2590,226514
2591,205742
2592,227866
2593,258572
2594,175347
2595,213577
2596,337051
2597,180123
2598,277419
2599,319869
2600,162982
2601,134808
2602,86294
2603,92312
2604,87411
2605,83115
2606,145298
2607,175204
2608,207279
2609,168918
2610,115101
2611,155667
2612,154234
2613,128389
2614,125744
2615,150130
2616,138924
2617,170802
2618,182488
2619,232789
2620,187509
2621,182339
2622,186849
2623,248749
2624,268662
2625,321190
2626,163092
2627,187203
2628,420953
2629,545392
2630,350314
2631,458670
2632,403975
2633,308928
2634,379898
2635,149382
2636,196459
2637,172212
2638,250599
2639,182687
2640,150257
2641,103289
2642,192614
2643,110485
2644,127099
2645,101488
2646,92620
2647,98734
2648,134915
2649,138173
2650,146418
2651,156782
2652,443694
2653,247926
2654,250687
2655,357878
2656,317061
2657,319666
2658,275671
2659,304465
2660,320792
2661,335369
2662,339818
2663,277921
2664,284291
2665,317828
2666,280824
2667,168459
2668,178375
2669,177389
2670,285531
2671,178898
2672,181179
2673,204909
2674,205534
2675,172884
2676,187327
2677,197206
2678,257764
2679,280595
2680,272326
2681,407325
2682,329907
2683,535743
2684,310033
2685,344023
2686,256793
2687,318515
2688,230150
2689,216211
2690,468288
2691,187096
2692,141962
2693,193212
2694,133216
2695,194351
2696,186527
2697,189757
2698,197723
2699,186384
2700,167420
2701,144094
2702,111143
2703,146011
2704,140005
2705,124386
2706,118477
2707,120522
2708,138387
2709,114289
2710,124747
2711,281448
2712,366554
2713,177642
2714,149909
2715,168792
2716,167051
2717,187184
2718,227986
2719,154649
2720,171802
2721,142819
2722,170399
2723,145064
2724,128897
2725,137628
2726,148018
2727,169545
2728,166033
2729,153862
2730,147137
2731,118763
2732,117341
2733,160702
2734,150355
2735,135735
2736,139972
2737,124272
2738,130347
2739,159293
2740,136383
2741,149666
2742,152893
2743,150307
2744,145347
2745,139623
2746,136936
2747,152901
2748,127731
2749,127487
2750,135516
2751,131881
2752,222718
2753,152650
2754,201278
2755,126081
2756,96253
2757,73969
2758,89888
2759,157158
2760,136684
2761,148718
2762,147858
2763,191542
2764,170737
2765,268075
2766,145833
2767,91859
2768,125267
2769,128553
2770,156163
2771,120742
2772,127675
2773,140089
2774,139274
2775,139883
2776,145324
2777,147223
2778,129842
2779,126287
2780,109222
2781,103772
2782,98516
2783,105058
2784,128915
2785,139056
2786,82903
2787,116962
2788,87692
2789,218815
2790,97108
2791,115138
2792,89376
2793,164917
2794,104200
2795,117988
2796,104958
2797,193565
2798,124005
2799,117689
2800,81229
2801,112500
2802,135987
2803,154132
2804,148614
2805,95024
2806,94375
2807,152273
2808,149370
2809,131249
2810,137930
2811,157446
2812,143923
2813,157301
2814,162946
2815,98616
2816,256829
2817,131140
2818,133201
2819,183805
2820,131628
2821,106280
2822,179409
2823,225916
2824,171949
2825,152655
2826,132793
2827,143885
2828,203655
2829,166723
2830,235251
2831,192357
2832,222941
2833,293193
2834,220218
2835,217297
2836,195838
2837,169268
2838,143026
2839,179103
2840,194499
2841,204265
2842,221400
2843,148717
2844,151711
2845,123978
2846,215417
2847,197649
2848,219996
2849,214194
2850,272140
2851,239091
2852,227370
2853,229391
2854,138617
2855,199589
2856,213420
2857,191175
2858,199314
2859,142844
2860,125383
2861,125997
2862,194984
2863,121049
2864,257442
2865,141940
2866,135557
2867,96359
2868,111744
2869,125909
2870,158629
2871,107315
2872,63342
2873,106072
2874,139342
2875,116908
2876,157232
2877,144906
2878,170952
2879,144099
2880,108345
2881,149030
2882,163110
2883,172622
2884,179084
2885,181217
2886,199503
2887,100788
2888,129124
2889,59069
2890,87333
2891,136228
2892,61384
2893,107258
2894,63914
2895,319489
2896,287962
2897,196747
2898,146956
2899,235014
2900,159437
2901,189927
2902,181923
2903,347585
2904,348551
2905,116847
2906,201703
2907,115318
2908,129286
2909,136464
2910,83524
2911,85522
2912,155628
2913,88680
2914,83166
2915,83980
2916,85565
2917,152560
2918,112944
2919,227326
