Id,SalePrice
2196,129438
2197,130739
2198,150299
2199,157136
2200,144404
2201,175624
2202,143750
2203,159957
2204,172853
2205,149787
2206,145643
2207,163441
2208,182561
2209,255541
2210,108228
2211,128582
2212,125657
2213,135542
2214,139310
2215,125406
2216,168600
2217,142184
2218,117187
2219,112706
2220,131451
2221,154416
2222,153626
2223,258917
2224,178035
2225,149668
2226,181979
2227,146690
2228,184252
2229,181513
2230,146229
2231,171863
2232,186345
2233,201185
2234,177463
2235,169305
2236,192159
2237,210110
2238,165045
2239,145322
2240,136229
2241,182090
2242,127629
2243,119235
2244,106432
2245,102572
2246,186527
2247,103011
2248,126790
2249,125405
2250,154050
2251,358579
2252,179926
2253,140077
2254,156108
2255,160539
2256,146381
2257,168612
2258,154798
2259,154748
2260,196889
2261,136577
2262,142771
2263,202580
2264,410637
2265,303710
2266,171353
2267,235229
2268,212701
2269,165444
2270,169836
2271,185981
2272,179490
2273,168134
2274,170094
2275,186695
2276,159262
2277,161383
2278,157213
2279,132618
2280,174929
2281,141083
2282,170097
2283,114252
2284,114935
2285,118026
2286,134799
2287,202401
2288,195086
2289,222011
2290,234603
2291,207191
2292,227764
2293,241639
2294,229601
2295,254311
2296,222713
2297,178861
2298,210975
2299,233037
2300,216389
2301,186027
2302,182276
2303,181132
2304,182124
2305,141398
2306,141299
2307,153753
2308,154971
2309,172254
2310,150676
2311,141762
2312,183377
2313,158791
2314,167772
2315,151708
2316,158242
2317,172274
2318,149922
2319,145471
2320,149796
2321,147276
2322,133645
2323,176406
2324,150975
2325,176621
2326,155043
2327,158796
2328,166009
2329,160905
2330,166177
2331,220267
2332,215728
2333,202635
2334,191048
2335,191580
2336,199290
2337,168151
2338,188460
2339,179037
2340,215489
2341,173931
2342,170143
2343,168390
2344,173509
2345,173471
2346,160634
2347,162555
2348,163692
2349,160380
2350,185843
2351,179609
2352,193059
2353,197830
2354,138912
2355,139798
2356,165950
2357,161198
2358,174336
2359,141635
2360,125974
2361,143542
2362,234086
2363,154870
2364,167566
2365,144206
2366,129763
2367,147218
2368,139401
2369,154382
2370,126275
2371,126418
2372,157710
2373,167799
2374,186947
2375,162886
2376,215113
2377,242100
2378,158690
2379,179972
2380,146221
2381,174961
2382,174831
2383,175910
2384,183727
2385,157884
2386,154051
2387,140921
2388,137954
2389,135096
2390,168031
2391,145084
2392,136567
2393,152902
2394,150032
2395,171948
2396,162071
2397,229102
2398,156270
2399,107759
2400,95245
2401,116742
2402,152666
2403,170156
2404,153205
2405,162331
2406,139924
2407,133552
2408,148863
2409,149744
2410,171083
2411,142469
2412,172371
2413,155857
2414,154855
2415,166967
2416,149780
2417,132487
2418,133796
2419,150504
2420,137875
2421,159991
2422,172934
2423,173939
2424,174165
2425,249828
2426,159616
2427,154703
2428,163836
2429,136832
2430,137772
2431,138748
2432,137436
2433,143907
2434,147363
2435,152573
2436,111688
2437,123687
2438,131235
2439,133022
2440,136152
2441,122820
2442,114262
2443,135794
2444,145250
2445,119636
2446,164636
2447,165713
2448,153794
2449,125850
2450,156697
2451,122017
2452,194879
2453,119612
2454,144122
2455,129805
2456,148575
2457,130601
2458,125654
2459,124651
2460,141805
2461,130452
2462,140484
2463,131807
2464,169696
2465,149390
2466,145087
2467,131652
2468,122634
2469,130628
2470,191696
2471,168566
2472,181314
2473,127019
2474,155258
2475,194884
2476,124151
2477,154123
2478,175082
2479,165555
2480,163546
2481,155662
2482,138530
2483,134884
2484,141229
2485,134325
2486,174137
2487,220651
2488,134376
2489,162296
2490,167908
2491,123787
2492,166692
2493,177500
2494,219939
2495,174860
2496,201676
2497,166339
2498,121877
2499,132138
2500,119972
2501,156446
2502,163038
2503,142213
2504,236958
2505,166537
2506,183376
2507,205207
2508,187759
2509,187410
2510,170181
2511,150305
2512,166310
2513,168516
2514,208656
2515,171085
2516,151615
2517,143372
2518,181782
2519,176706
2520,177778
2521,161601
2522,167385
2523,151129
2524,145565
2525,149725
2526,148662
2527,166401
2528,139579
2529,133755
2530,128141
2531,188845
2532,167111
2533,163034
2534,185374
2535,209847
2536,197912
2537,199381
2538,148634
2539,153899
2540,155695
2541,149895
2542,152614
2543,150374
2544,139712
2545,182659
2546,152229
2547,136167
2548,155348
2549,141627
2550,471787
2551,117367
2552,126655
2553,114446
2554,147225
2555,134607
2556,130013
2557,137153
2558,196605
2559,149403
2560,134917
2561,113258
2562,134645
2563,138292
2564,152109
2565,150114
2566,152397
2567,137807
2568,239998
2569,220042
2570,107752
2571,214387
2572,125436
2573,233828
2574,211230
2575,137449
2576,144535
2577,162542
2578,109196
2579,125566
2580,158449
2581,144223
2582,127394
2583,163301
2584,166352
2585,172552
2586,181685
2587,169224
2588,137676
2589,144768
2590,151321
2591,228050
2592,171763
2593,166419
2594,162943
2595,150862
2596,207590
2597,163686
2598,194875
2599,205748
2600,310331
2601,128560
2602,103694
2603,104600
2604,103566
2605,105912
2606,150674
2607,202325
2608,279409
2609,149860
2610,122290
2611,249377
2612,159965
2613,149101
2614,144863
2615,161520
2616,154442
2617,193501
2618,310065
2619,198172
2620,153965
2621,173574
2622,166080
2623,192256
2624,215783
2625,224926
2626,149303
2627,132551
2628,233494
2629,260263
2630,201117
2631,242917
2632,234689
2633,176523
2634,237280
2635,157383
2636,175614
2637,160325
2638,179202
2639,167932
2640,158602
2641,128624
2642,166420
2643,116811
2644,121512
2645,107422
2646,105844
2647,113447
2648,127492
2649,142895
2650,113474
2651,123453
2652,232362
2653,208972
2654,196840
2655,224395
2656,206404
2657,192520
2658,199339
2659,189297
2660,203298
2661,210718
2662,215962
2663,198872
2664,162220
2665,181902
2666,172581
2667,154941
2668,156655
2669,170843
2670,194483
2671,152785
2672,133283
2673,138841
2674,139866
2675,126628
2676,157533
2677,162255
2678,194854
2679,180125
2680,185304
2681,213353
2682,207098
2683,265687
2684,200161
2685,211473
2686,191725
2687,207319
2688,176985
2689,157027
2690,225563
2691,156876
2692,140696
2693,175559
2694,163025
2695,157723
2696,151017
2697,165465
2698,164674
2699,155016
2700,147396
2701,145732
2702,146392
2703,139142
2704,149717
2705,142790
2706,136442
2707,142584
2708,160441
2709,130697
2710,138638
2711,226065
2712,217493
2713,131944
2714,116767
2715,132843
2716,120411
2717,154309
2718,164595
2719,175692
2720,167882
2721,149118
2722,161543
2723,148594
2724,136381
2725,149765
2726,153886
2727,160044
2728,158230
2729,151828
2730,160803
2731,133980
2732,146234
2733,162751
2734,174900
2735,151272
2736,157078
2737,143254
2738,169037
2739,170957
2740,151302
2741,151476
2742,164205
2743,160127
2744,157081
2745,142171
2746,160300
2747,150008
2748,129981
2749,153510
2750,157922
2751,166431
2752,221664
2753,178243
2754,275123
2755,142517
2756,138905
2757,143506
2758,116870
2759,144638
2760,173408
2761,161129
2762,155600
2763,180902
2764,148515
2765,230508
2766,171305
2767,122167
2768,160325
2769,140635
2770,139437
2771,128169
2772,134348
2773,167813
2774,166123
2775,142729
2776,150829
2777,140954
2778,113124
2779,160453
2780,137192
2781,121701
2782,126211
2783,140310
2784,131867
2785,142627
2786,114616
2787,144772
2788,120682
2789,165391
2790,126402
2791,146394
2792,121364
2793,169638
2794,127495
2795,130819
2796,146708
2797,293768
2798,153804
2799,133488
2800,126476
2801,133922
2802,162324
2803,195679
2804,190235
2805,118863
2806,119294
2807,128786
2808,164430
2809,146575
2810,145293
2811,161264
2812,143601
2813,190811
2814,183474
2815,174634
2816,225881
2817,160087
2818,146049
2819,120520
2820,154738
2821,132375
2822,212608
2823,277972
2824,185391
2825,156298
2826,153128
2827,157815
2828,196925
2829,162527
2830,184603
2831,150448
2832,198712
2833,188146
2834,174965
2835,176063
2836,165397
2837,174130
2838,166435
2839,172934
2840,163510
2841,162645
2842,184981
2843,147535
2844,161146
2845,128763
2846,170078
2847,165381
2848,170137
2849,163705
2850,187978
2851,225364
2852,182303
2853,181776
2854,122231
2855,161455
2856,159521
2857,155209
2858,159754
2859,146500
2860,137773
2861,182670
2862,155595
2863,130117
2864,189693
2865,117435
2866,133054
2867,124316
2868,144359
2869,157193
2870,185594
2871,137592
2872,116452
2873,152637
2874,162326
2875,136813
2876,142712
2877,130607
2878,154984
2879,157873
2880,132019
2881,207331
2882,172380
2883,158160
2884,167127
2885,177998
2886,209334
2887,133992
2888,140554
2889,118299
2890,120211
2891,160927
2892,127152
2893,141789
2894,119418
2895,167586
2896,154378
2897,235640
2898,171487
2899,168322
2900,164860
2901,348736
2902,157886
2903,206668
2904,201184
2905,230472
2906,156487
2907,110365
2908,143354
2909,189095
2910,92172
2911,103590
2912,172860
2913,104130
2914,101390
2915,102796
2916,105966
2917,207556
2918,144693
2919,175187
