Id,SalePrice
2050,171015
2051,105055
2052,137172
2053,143598
2054,77904
2055,160863
2056,132470
2057,130258
2058,208231
2059,127529
2060,162940
2061,176700
2062,139006
2063,108952
2064,141637
2065,120594
2066,173556
2067,124143
2068,136435
2069,85107
2070,114529
2071,94908
2072,140396
2073,134871
2074,182522
2075,143729
2076,118479
2077,149756
2078,132135
2079,133833
2080,114141
2081,119759
2082,132163
2083,143843
2084,112357
2085,134057
2086,109360
2087,123478
2088,111614
2089,91546
2090,125852
2091,119602
2092,128581
2093,136235
2094,136479
2095,150444
2096,87498
2097,94910
2098,149237
2099,56642
2100,104579
2101,125754
2102,144702
2103,104842
2104,133912
2105,120352
2106,71900
2107,227166
2108,116048
2109,115822
2110,123572
2111,156576
2112,139779
2113,119844
2114,109245
2115,146711
2116,115217
2117,145110
2118,120310
2119,102440
2120,108759
2121,113721
2122,95453
2123,90771
2124,184012
2125,135310
2126,150744
2127,143962
2128,123277
2129,96857
2130,141688
2131,145366
2132,118011
2133,114488
2134,116710
2135,103827
2136,83241
2137,107522
2138,134888
2139,154378
2140,134301
2141,132692
2142,137773
2143,144805
2144,114356
2145,137177
2146,144555
2147,164504
2148,127392
2149,137011
2150,225112
2151,150010
2152,163822
2153,153490
2154,111707
2155,124810
2156,205916
2157,245696
2158,232554
2159,214777
2160,176802
2161,256055
2162,404898
2163,335435
2164,250680
2165,179980
2166,144594
2167,206945
2168,211516
2169,193810
2170,218572
2171,144217
2172,137795
2173,164797
2174,236467
2175,296090
2176,310956
2177,253130
2178,219453
2179,143440
2180,171099
2181,191999
2182,233056
2183,191008
2184,136704
2185,129163
2186,143988
2187,150449
2188,158555
2189,188921
2190,83072
2191,91226
2192,96520
2193,95207
2194,95899
2195,106811
2196,108091
2197,112289
2198,158009
2199,156431
2200,129311
2201,129745
2202,188335
2203,159014
2204,167904
2205,112680
2206,125115
2207,221881
2208,222693
2209,186798
2210,114067
2211,108937
2212,108797
2213,104127
2214,140830
2215,99969
2216,150939
2217,68116
2218,79287
2219,64274
2220,67613
2221,318938
2222,262326
2223,279308
2224,223948
2225,137330
2226,170915
2227,196960
2228,279202
2229,227425
2230,165462
2231,217547
2232,170970
2233,176080
2234,246670
2235,197571
2236,270474
2237,347199
2238,200378
2239,116154
2240,164112
2241,154947
2242,136095
2243,131542
2244,91122
2245,89577
2246,145770
2247,95986
2248,124449
2249,125512
2250,138511
2251,109507
2252,174125
2253,156548
2254,175732
2255,194120
2256,180401
2257,190225
2258,175958
2259,177029
2260,146779
2261,189178
2262,212171
2263,329648
2264,422196
2265,168656
2266,263713
2267,334893
2268,365809
2269,163214
2270,184664
2271,249926
2272,202723
2273,167711
2274,171414
2275,157311
2276,164814
2277,176073
2278,157792
2279,123335
2280,117001
2281,174341
2282,171741
2283,96419
2284,111625
2285,149146
2286,129436
2287,342085
2288,276865
2289,370511
2290,417076
2291,311972
2292,386069
2293,461651
2294,389837
2295,433279
2296,277562
2297,306820
2298,308074
2299,387870
2300,306812
2301,283030
2302,244881
2303,231709
2304,245038
2305,179301
2306,181255
2307,185118
2308,226991
2309,274178
2310,214418
2311,195340
2312,160129
2313,173923
2314,173094
2315,172246
2316,174720
2317,180098
2318,170392
2319,176151
2320,177095
2321,247976
2322,168873
2323,185511
2324,169388
2325,223531
2326,167294
2327,211942
2328,217495
2329,181547
2330,177002
2331,350751
2332,398104
2333,308479
2334,261356
2335,255561
2336,329926
2337,202844
2338,277613
2339,229793
2340,387728
2341,227258
2342,237906
2343,226588
2344,236161
2345,243373
2346,212981
2347,198940
2348,225854
2349,156938
2350,284424
2351,261453
2352,239927
2353,194334
2354,120626
2355,161347
2356,154088
2357,202472
2358,197278
2359,129351
2360,123381
2361,139514
2362,272110
2363,142380
2364,147561
2365,213999
2366,191907
2367,229102
2368,205741
2369,229468
2370,169109
2371,168312
2372,169421
2373,262691
2374,284922
2375,240180
2376,272666
2377,338874
2378,135480
2379,189837
2380,141585
2381,161652
2382,182306
2383,221492
2384,231135
2385,152878
2386,141428
2387,135089
2388,100071
2389,123245
2390,143639
2391,134378
2392,113182
2393,163473
2394,144345
2395,190403
2396,147867
2397,196099
2398,123603
2399,64491
2400,57343
2401,116360
2402,136436
2403,132164
2404,147013
2405,158699
2406,134451
2407,125062
2408,138095
2409,136603
2410,160077
2411,121134
2412,160770
2413,140425
2414,131539
2415,128308
2416,125998
2417,128140
2418,120329
2419,127956
2420,127516
2421,143969
2422,115514
2423,121759
2424,148760
2425,157806
2426,123600
2427,130335
2428,171822
2429,113647
2430,126840
2431,107594
2432,132716
2433,142744
2434,146729
2435,150931
2436,105839
2437,110916
2438,124171
2439,112619
2440,125352
2441,98601
2442,102572
2443,114346
2444,128252
2445,87407
2446,125934
2447,209082
2448,135515
2449,111799
2450,145828
2451,128509
2452,209476
2453,97994
2454,131055
2455,100468
2456,131607
2457,121254
2458,110675
2459,110164
2460,143676
2461,119295
2462,136089
2463,119572
2464,149360
2465,134582
2466,119005
2467,164225
2468,83812
2469,84484
2470,178741
2471,196085
2472,166097
2473,116618
2474,96684
2475,224226
2476,112539
2477,131203
2478,159033
2479,109145
2480,135744
2481,124341
2482,131813
2483,115764
2484,122045
2485,119129
2486,150118
2487,169217
2488,163640
2489,143307
2490,149954
2491,95280
2492,186511
2493,139916
2494,162132
2495,106906
2496,213444
2497,145645
2498,113179
2499,90899
2500,128443
2501,136202
2502,144146
2503,105752
2504,179021
2505,218382
2506,255915
2507,296923
2508,253417
2509,227270
2510,231029
2511,187715
2512,216492
2513,217526
2514,218179
2515,150843
2516,153812
2517,134205
2518,144411
2519,225770
2520,205218
2521,195665
2522,218400
2523,132001
2524,137660
2525,143948
2526,141028
2527,111964
2528,129124
2529,133144
2530,106657
2531,251914
2532,229768
2533,199534
2534,240547
2535,287875
2536,228126
2537,216464
2538,185618
2539,188861
2540,171506
2541,181678
2542,170279
2543,128883
2544,130167
2545,135211
2546,147195
2547,137728
2548,161546
2549,164985
2550,296884
2551,141162
2552,114766
2553,88208
2554,114399
2555,99671
2556,105426
2557,115401
2558,150767
2559,136179
2560,120142
2561,154150
2562,129300
2563,141015
2564,180788
2565,128809
2566,135846
2567,133094
2568,177558
2569,196361
2570,113891
2571,158923
2572,177091
2573,230850
2574,270854
2575,127025
2576,130084
2577,147590
2578,96688
2579,71785
2580,123897
2581,127911
2582,110214
2583,277687
2584,161988
2585,175907
2586,207953
2587,201734
2588,162293
2589,142963
2590,233565
2591,196786
2592,233943
2593,259514
2594,180943
2595,203015
2596,329761
2597,178916
2598,271435
2599,318113
2600,147427
2601,126477
2602,86121
2603,89778
2604,84089
2605,83072
2606,143909
2607,173571
2608,194752
2609,164234
2610,115876
2611,141952
2612,154582
2613,126493
2614,125044
2615,152000
2616,134877
2617,170776
2618,170732
2619,223607
2620,187826
2621,185588
2622,187042
2623,242194
2624,271734
2625,308424
2626,162607
2627,181724
2628,417980
2629,490668
2630,338504
2631,446719
2632,378093
2633,291375
2634,373710
2635,146967
2636,194173
2637,166324
2638,252198
2639,175999
2640,153204
2641,104186
2642,187788
2643,102357
2644,131097
2645,95690
2646,92658
2647,97302
2648,137424
2649,139094
2650,151836
2651,153200
2652,431073
2653,240641
2654,257283
2655,356271
2656,317054
2657,306476
2658,268896
2659,294515
2660,315972
2661,338246
2662,332905
2663,278732
2664,271572
2665,324825
2666,272259
2667,170148
2668,180759
2669,173706
2670,276355
2671,183186
2672,181651
2673,207333
2674,204621
2675,169028
2676,187441
2677,194754
2678,259294
2679,278169
2680,271731
2681,410156
2682,326094
2683,500658
2684,305710
2685,344171
2686,258402
2687,321674
2688,230079
2689,207584
2690,476779
2691,187365
2692,125530
2693,189851
2694,123552
2695,193970
2696,188834
2697,194725
2698,203456
2699,179517
2700,167240
2701,152375
2702,113683
2703,143144
2704,141002
2705,125651
2706,119494
2707,126392
2708,134767
2709,114189
2710,123372
2711,279189
2712,364028
2713,182456
2714,149295
2715,168940
2716,168206
2717,189111
2718,236332
2719,159300
2720,163969
2721,145682
2722,170716
2723,142421
2724,127207
2725,134900
2726,148624
2727,160340
2728,166381
2729,155205
2730,141779
2731,115722
2732,116794
2733,158680
2734,145691
2735,134614
2736,141625
2737,124783
2738,130208
2739,158926
2740,130280
2741,149253
2742,150637
2743,151164
2744,146129
2745,136085
2746,134360
2747,148077
2748,123371
2749,127563
2750,135249
2751,124537
2752,236333
2753,149826
2754,198075
2755,128651
2756,91823
2757,69522
2758,79335
2759,151463
2760,131091
2761,148473
2762,143676
2763,187269
2764,170032
2765,261667
2766,131711
2767,91475
2768,133115
2769,122411
2770,153820
2771,121874
2772,123401
2773,138970
2774,135731
2775,126133
2776,138127
2777,146914
2778,138484
2779,123310
2780,104624
2781,101304
2782,93748
2783,102737
2784,131505
2785,139114
2786,67687
2787,117281
2788,86537
2789,211597
2790,91340
2791,116537
2792,69527
2793,166423
2794,94026
2795,120756
2796,102964
2797,171656
2798,116276
2799,120516
2800,75557
2801,110292
2802,135216
2803,140065
2804,154124
2805,93446
2806,85235
2807,154406
2808,151988
2809,131458
2810,137397
2811,161107
2812,142597
2813,157541
2814,160310
2815,96665
2816,245589
2817,129487
2818,129833
2819,178000
2820,136063
2821,111668
2822,182545
2823,216841
2824,173526
2825,155330
2826,135802
2827,138197
2828,195960
2829,161423
2830,232695
2831,189885
2832,218302
2833,288927
2834,216346
2835,222613
2836,194433
2837,174987
2838,146659
2839,182367
2840,190868
2841,201709
2842,215802
2843,146887
2844,156165
2845,124482
2846,210630
2847,197900
2848,213273
2849,213144
2850,269862
2851,240367
2852,228054
2853,231410
2854,139760
2855,195232
2856,206478
2857,193304
2858,195504
2859,126350
2860,120949
2861,126180
2862,191834
2863,121358
2864,259542
2865,140355
2866,134072
2867,85183
2868,107911
2869,119564
2870,152589
2871,108256
2872,56615
2873,103797
2874,133403
2875,113324
2876,158130
2877,138742
2878,166965
2879,143962
2880,107524
2881,142666
2882,156587
2883,172187
2884,181250
2885,180997
2886,186534
2887,102205
2888,124681
2889,64065
2890,75866
2891,135787
2892,57467
2893,99616
2894,56149
2895,304344
2896,280152
2897,191812
2898,144748
2899,231002
2900,154176
2901,176590
2902,175403
2903,336450
2904,359135
2905,101899
2906,207115
2907,116627
2908,126714
2909,147872
2910,82758
2911,84776
2912,153687
2913,85036
2914,82872
2915,81950
2916,82218
2917,151055
2918,115929
2919,229105
